ID,Calories_Burned
TEST_0193,41.971731618124124
TEST_0194,174.6771156941615
TEST_0195,103.78153690469625
TEST_0196,6.055299335118925
TEST_0197,211.54538425711075
TEST_0198,4.062619797874564
TEST_0199,9.015702134073676
TEST_0200,8.978199925818098
TEST_0201,130.99358485701734
TEST_0202,21.923121473727
TEST_0203,40.731404785525406
TEST_0204,98.67797719114111
TEST_0205,90.4141741721156
TEST_0206,150.16363027265962
TEST_0207,83.13867024540524
TEST_0208,14.896963688692551
TEST_0209,65.8769969399211
TEST_0210,61.36207434962922
TEST_0211,194.94079340205238
TEST_0212,163.8836972851125
TEST_0213,16.76453355296672
TEST_0214,50.18108173932064
TEST_0215,61.589375999711066
TEST_0216,87.19890849450164
TEST_0217,140.0388672135859
TEST_0218,40.232566211085114
TEST_0219,97.97825772398878
TEST_0220,174.5553048487024
TEST_0221,66.68369355554555
TEST_0222,137.12180053068204
TEST_0223,190.0463652561992
TEST_0224,79.42525180960888
TEST_0225,31.086924844983233
TEST_0226,66.18644234148393
TEST_0227,134.93995655504054
TEST_0228,58.1156795468614
TEST_0229,6.2222343391506545
TEST_0230,57.38142048913302
TEST_0231,49.963610557926884
TEST_0232,64.18435858286759
TEST_0233,78.96809481285712
TEST_0234,13.061001701146347
TEST_0235,50.05528897642024
TEST_0236,129.71280451552317
TEST_0237,18.748605436589134
TEST_0238,148.87630483881225
TEST_0239,19.99092469648749
TEST_0240,16.97665686834478
TEST_0241,193.30124981746917
TEST_0242,89.25260018652918
TEST_0243,11.01169929655623
TEST_0244,42.099321274075194
TEST_0245,70.36120468936076
TEST_0246,44.58415910488874
TEST_0247,116.5224600071191
TEST_0248,43.29675548832306
TEST_0249,18.328417829043126
TEST_0250,53.02254416484105
TEST_0251,91.62459490012573
TEST_0252,35.71986797724061
TEST_0253,107.56934133775944
TEST_0254,112.69050684927187
TEST_0255,31.136075198096787
TEST_0256,8.475010156463226
TEST_0257,101.59772762795183
TEST_0258,135.86119571952014
TEST_0259,19.03896395892601
TEST_0260,20.81351700376177
TEST_0261,70.92386532962604
TEST_0262,52.12136512393417
TEST_0263,17.45433835957991
TEST_0264,25.97605247340406
TEST_0265,2.184618334196041
TEST_0266,57.29052273102525
TEST_0267,20.089542831356383
TEST_0268,64.09272114229611
TEST_0269,186.72139343890865
TEST_0270,99.65829693749015
TEST_0271,134.4139884916793
TEST_0272,18.101003942376813
TEST_0273,146.11188107739497
TEST_0274,21.902378939405295
TEST_0275,56.851928114393814
TEST_0276,82.10013491954527
TEST_0277,150.8666818892587
TEST_0278,7.098657422758614
TEST_0279,62.751018018299355
TEST_0280,180.42016014953293
TEST_0281,105.16774699570759
TEST_0282,33.73746332075697
TEST_0283,15.89475467381175
TEST_0284,181.17698501125236
TEST_0285,45.2047977540992
TEST_0286,39.79111084802229
TEST_0287,52.58176874071855
TEST_0288,104.53427569058945
TEST_0289,52.23463993863972
TEST_0290,177.0347164649214
TEST_0291,38.52472326623663
TEST_0292,73.14245825167987
TEST_0293,44.70114088335043
TEST_0294,138.04632350806276
TEST_0295,35.98268730375074
TEST_0296,76.46320223979265
TEST_0297,127.789238514631
TEST_0298,139.55374843406693
TEST_0299,188.68612843012062
TEST_0300,223.36568182644726
TEST_0301,3.4438627031293625
TEST_0302,227.6372545754845
TEST_0303,108.84915129756371
TEST_0304,66.0052545114459
TEST_0305,140.9291971704532
TEST_0306,55.242793666917976
TEST_0307,214.24212856651792
TEST_0308,185.03855576187544
TEST_0309,143.14917382342438
TEST_0310,85.29653528571296
TEST_0311,36.54588562928729
TEST_0312,165.37362111733174
TEST_0313,82.04460851491308
TEST_0314,188.14815306449464
TEST_0315,185.84622312038198
TEST_0316,241.76539899233637
TEST_0317,164.56455650787015
TEST_0318,56.68650096259893
TEST_0319,243.77540869244538
TEST_0320,218.69912567892806
TEST_0321,82.15490914130024
TEST_0322,171.0505208303398
TEST_0323,77.77207731534513
TEST_0324,43.941519377985884
TEST_0325,11.998864324474736
TEST_0326,88.71469710420007
TEST_0327,105.87222440227455
TEST_0328,83.33453331498835
TEST_0329,71.30562478058935
TEST_0330,8.98852002315707
TEST_0331,130.55038403827064
TEST_0332,10.052145937860942
TEST_0333,90.89434522889519
TEST_0334,39.00597185868192
TEST_0335,97.25356177438817
TEST_0336,112.70820855062632
TEST_0337,157.26127168444845
TEST_0338,94.27699894274926
TEST_0339,123.62525820508274
TEST_0340,26.042014711486893
TEST_0341,215.3162481075821
TEST_0342,82.34050280605092
TEST_0343,140.83919624987215
TEST_0344,91.12016662872301
TEST_0345,12.147967558768011
TEST_0346,26.903548927253457
TEST_0347,74.51334435010388
TEST_0348,26.48911963978326
TEST_0349,169.7909318668616
TEST_0350,189.82452430333498
TEST_0351,62.089584427234904
TEST_0352,129.53205226843536
TEST_0353,58.302652826321854
TEST_0354,66.33431190795257
TEST_0355,1.9980977436792018
TEST_0356,163.39642863940205
TEST_0357,180.73117937548096
TEST_0358,114.18726125662891
TEST_0359,132.09940743635627
TEST_0360,73.43167172844716
TEST_0361,129.03036354835035
TEST_0362,135.04872314911552
TEST_0363,23.175960845723743
TEST_0364,166.24588333169882
TEST_0365,31.959454703103216
TEST_0366,118.49869184781821
TEST_0367,26.814622464743703
TEST_0368,211.74957130565545
TEST_0369,130.42083644826315
TEST_0370,23.92558478421583
TEST_0371,111.87778809379098
TEST_0372,90.75331941339977
TEST_0373,132.14231473414807
TEST_0374,20.20799463532581
TEST_0375,196.22508257527318
TEST_0376,203.55549125163208
TEST_0377,205.22463886578345
TEST_0378,50.883755254770705
TEST_0379,78.7731437995266
TEST_0380,154.30367714779845
TEST_0381,25.026973674063107
TEST_0382,28.98222935169243
TEST_0383,206.75611659682477
TEST_0384,6.1119077267900845
TEST_0385,3.956174875173207
TEST_0386,172.69666744325244
TEST_0387,98.06919980753531
TEST_0388,118.09905336420222
TEST_0389,173.92635271297002
TEST_0390,181.93146821987105
TEST_0391,19.785316293762655
TEST_0392,112.84602808216836
TEST_0393,125.47313524167552
TEST_0394,34.09650682226109
TEST_0395,173.74057731869533
TEST_0396,95.45332497097263
TEST_0397,19.231249592121934
TEST_0398,118.27483218596107
TEST_0399,126.45187460364566
TEST_0400,82.09948507639767
TEST_0401,192.97917607068592
TEST_0402,142.3766515492146
TEST_0403,141.3332058878994
TEST_0404,111.93958352141246
TEST_0405,97.3694727713959
TEST_0406,18.19750129178975
TEST_0407,67.09526429147948
TEST_0408,167.61962101751482
TEST_0409,190.38159705797096
TEST_0410,105.2377518322852
TEST_0411,224.75616955158992
TEST_0412,7.142315763559327
TEST_0413,53.15200012491888
TEST_0414,164.11108017341172
TEST_0415,11.08147310996296
TEST_0416,54.8953712038136
TEST_0417,85.60616207930538
TEST_0418,18.159287746274188
TEST_0419,7.204520601331326
TEST_0420,160.4419499362078
TEST_0421,36.0777510984998
TEST_0422,84.8880746322799
TEST_0423,72.5017887016727
TEST_0424,135.22564358360685
TEST_0425,45.0985719618226
TEST_0426,40.97784353205157
TEST_0427,9.397538682219693
TEST_0428,67.83453655620414
TEST_0429,99.84209951644107
TEST_0430,106.96156477340921
TEST_0431,218.337529882994
TEST_0432,51.30772223445349
TEST_0433,2.1100967181604107
TEST_0434,176.46062668428988
TEST_0435,39.722013929095745
TEST_0436,51.72092899348141
TEST_0437,163.76265547041888
TEST_0438,47.99059126162785
TEST_0439,179.86472810348135
TEST_0440,221.0084961789701
TEST_0441,44.05193565991915
TEST_0442,47.23658802401586
TEST_0443,67.24705558625595
TEST_0444,217.9390796966226
TEST_0445,135.1075656916736
TEST_0446,164.7529992378751
TEST_0447,43.96407438772195
TEST_0448,83.62573809824436
TEST_0449,48.97772936613346
TEST_0450,101.70762617736294
TEST_0451,123.36985373202245
TEST_0452,76.06028618648915
TEST_0453,52.99411145339755
TEST_0454,34.20351017901871
TEST_0455,40.949940315915015
TEST_0456,123.2305834705172
TEST_0457,148.97320904337363
TEST_0458,176.67296429192425
TEST_0459,147.26529748860833
TEST_0460,90.76463467830678
TEST_0461,206.1200715516988
TEST_0462,72.21748718525875
TEST_0463,108.26967030286303
TEST_0464,93.43303627236811
TEST_0465,34.761715016363326
TEST_0466,103.26898976292503
TEST_0467,55.35610895138446
TEST_0468,134.77549891677242
TEST_0469,5.618347080959599
TEST_0470,92.63300964285472
TEST_0471,29.695258982527047
TEST_0472,50.21183914789227
TEST_0473,22.81555003529827
TEST_0474,176.34595635966323
TEST_0475,180.5016532268679
TEST_0476,23.95260941534744
TEST_0477,38.174662379912384
TEST_0478,24.702879662947765
TEST_0479,32.598243457203154
TEST_0480,42.33681348554562
TEST_0481,23.71435863941112
TEST_0482,191.01300146332784
TEST_0483,134.23665500265304
TEST_0484,57.72221712483727
TEST_0485,7.084127542939679
TEST_0486,3.2147748731179826
TEST_0487,222.6486180093437
TEST_0488,18.289889437662588
TEST_0489,8.169243614592556
TEST_0490,189.8801318896676
TEST_0491,89.35903201661604
TEST_0492,81.8025378097609
TEST_0493,46.907991075266025
TEST_0494,89.83542037372132
TEST_0495,49.97098948770791
TEST_0496,22.62876537826797
TEST_0497,17.27623577798736
TEST_0498,128.45505315428588
TEST_0499,120.98767609469236
TEST_0500,14.99626789926137
TEST_0501,114.37230211597144
TEST_0502,173.72404230771542
TEST_0503,22.21602301182887
TEST_0504,98.67399922126887
TEST_0505,19.696575285898085
TEST_0506,157.9054432591839
TEST_0507,62.93943297359977
TEST_0508,178.7092480146476
TEST_0509,120.01982881196035
TEST_0510,71.79885108985705
TEST_0511,83.11690908545343
TEST_0512,32.90599974550655
TEST_0513,50.51182650978896
TEST_0514,61.65118667200901
TEST_0515,140.5002738717635
TEST_0516,150.4250204442095
TEST_0517,6.865377757885212
TEST_0518,178.76248372337056
TEST_0519,26.0885140140731
TEST_0520,61.951454953584786
TEST_0521,90.48188002466063
TEST_0522,212.7229706836456
TEST_0523,115.42832496874831
TEST_0524,98.8489854972627
TEST_0525,72.13384745626847
TEST_0526,115.26667609450337
TEST_0527,7.001647648897423
TEST_0528,169.1471269999025
TEST_0529,196.08730908911787
TEST_0530,70.33515143952901
TEST_0531,120.28000793828373
TEST_0532,29.08602893677522
TEST_0533,138.27244648106836
TEST_0534,99.81153368977508
TEST_0535,107.59928073054239
TEST_0536,5.032035399201482
TEST_0537,125.0776332332922
TEST_0538,61.61936356043508
TEST_0539,43.820357352719384
TEST_0540,125.23623138561699
TEST_0541,13.856160756389603
TEST_0542,138.08856415733229
TEST_0543,99.76783945573278
TEST_0544,83.36056138966768
TEST_0545,91.99289946073236
TEST_0546,18.750088749580755
TEST_0547,100.77439967865203
TEST_0548,177.52584944715318
TEST_0549,22.882934074801717
TEST_0550,49.172500581637976
TEST_0551,132.23321932922647
TEST_0552,124.27512418105927
TEST_0553,117.76689744498701
TEST_0554,75.94249151750265
TEST_0555,23.038316297647604
TEST_0556,146.48650509675844
TEST_0557,92.74589138603477
TEST_0558,212.67137201946773
TEST_0559,34.986277651706004
TEST_0560,3.320796004499747
TEST_0561,25.383516438292162
TEST_0562,191.28324696891826
TEST_0563,90.7425156742346
TEST_0564,54.34258651596804
TEST_0565,152.50433183980167
TEST_0566,33.18284996145746
TEST_0567,134.69247403009672
TEST_0568,3.8564226983119516
TEST_0569,29.81252389169641
TEST_0570,35.92398332943022
TEST_0571,30.830943709801637
TEST_0572,25.964812135347234
TEST_0573,179.54193509553122
TEST_0574,52.18232920212043
TEST_0575,10.739207768387086
TEST_0576,13.27067912527822
TEST_0577,55.37828952242096
TEST_0578,26.040345089105642
TEST_0579,192.41638162033294
TEST_0580,87.07125331882082
TEST_0581,238.79469637688777
TEST_0582,91.0075102816867
TEST_0583,41.88774348192928
TEST_0584,90.90801713076542
TEST_0585,37.28579024078903
TEST_0586,110.68046349217518
TEST_0587,154.8112010527366
TEST_0588,163.87595674727243
TEST_0589,18.266959217261615
TEST_0590,155.97577449391102
TEST_0591,232.42997035594303
TEST_0592,26.606876918117784
TEST_0593,203.03931238554992
TEST_0594,73.93326853594533
TEST_0595,24.15983826351731
TEST_0596,9.929906030034772
TEST_0597,148.90558592474102
TEST_0598,144.38227432087848
TEST_0599,75.32287828140875
TEST_0600,190.23667906763956
TEST_0601,63.59885163005342
TEST_0602,238.87666265913322
TEST_0603,167.32418321308015
TEST_0604,146.91982921201492
TEST_0605,81.8865226344988
TEST_0606,124.22727022922973
TEST_0607,35.92187114561424
TEST_0608,114.53858852056034
TEST_0609,110.0911249556958
TEST_0610,60.921353317691
TEST_0611,116.83546421995665
TEST_0612,123.16881086579649
TEST_0613,33.456179655832024
TEST_0614,20.88641230423532
TEST_0615,18.15982643378779
TEST_0616,87.869663780628
TEST_0617,194.0412504959827
TEST_0618,26.739287091341634
TEST_0619,143.5128962867091
TEST_0620,206.92252970472225
TEST_0621,4.4658717526058895
TEST_0622,35.219463248144486
TEST_0623,20.2439983026912
TEST_0624,58.03832967300879
TEST_0625,63.06005801470507
TEST_0626,96.86307830869974
TEST_0627,247.5559525550154
TEST_0628,92.78536471596281
TEST_0629,95.8113009903068
TEST_0630,23.184769367475397
TEST_0631,51.29864294464217
TEST_0632,204.40526686946052
TEST_0633,78.81827554038817
TEST_0634,41.990218564106
TEST_0635,35.85525856186011
TEST_0636,150.96628742809415
TEST_0637,110.90289594869911
TEST_0638,48.26828012130484
TEST_0639,139.93868476065194
TEST_0640,27.109073008392734
TEST_0641,30.23437576892354
TEST_0642,87.80135409151345
TEST_0643,42.01002425220713
TEST_0644,7.217127642528587
TEST_0645,183.21367510524067
TEST_0646,65.6650039363489
TEST_0647,72.37006512379233
TEST_0648,28.176808210899278
TEST_0649,83.21562296533267
TEST_0650,79.71391905198574
TEST_0651,156.97934418308466
TEST_0652,91.17778960885629
TEST_0653,7.591004624062481
TEST_0654,11.027111040949178
TEST_0655,5.7605395880318
TEST_0656,108.61115672528973
TEST_0657,94.84571841188479
TEST_0658,8.913493417718833
TEST_0659,26.735657892925058
TEST_0660,12.37665455194784
TEST_0661,69.7725919236394
TEST_0662,97.27073825742667
TEST_0663,11.700356381274867
TEST_0664,87.33074001332325
TEST_0665,67.60070624424414
TEST_0666,152.85979698214322
TEST_0667,177.36830611836837
TEST_0668,69.33330352740059
TEST_0669,239.6738296125932
TEST_0670,133.24353994227786
TEST_0671,27.500465285288413
TEST_0672,102.90327597419301
TEST_0673,102.63520064380745
TEST_0674,73.99497455762734
TEST_0675,185.56611738793939
TEST_0676,19.46998816113218
TEST_0677,119.65067952036915
TEST_0678,64.27254106605677
TEST_0679,79.13766093883392
TEST_0680,3.0574435055127425
TEST_0681,109.05677460998444
TEST_0682,162.92455520749576
TEST_0683,10.707092527223544
TEST_0684,7.871131278296286
TEST_0685,23.170709140250953
TEST_0686,166.03393097410265
TEST_0687,62.33207251535534
TEST_0688,92.34931044169721
TEST_0689,79.34129419745261
TEST_0690,261.8010058013656
TEST_0691,17.14376065594759
TEST_0692,227.50086167126614
TEST_0693,194.2720828702453
TEST_0694,129.8637035872716
TEST_0695,51.20312752700542
TEST_0696,131.0443259534507
TEST_0697,71.8433906750569
TEST_0698,78.80146448454646
TEST_0699,101.43934196925915
TEST_0700,158.40286632916565
TEST_0701,75.7933833923017
TEST_0702,60.27118209970557
TEST_0703,209.74831220200443
TEST_0704,70.33886343224229
TEST_0705,25.397062120277923
TEST_0706,116.74167476506851
TEST_0707,26.114605876385543
TEST_0708,6.441240629489713
TEST_0709,53.59878508826795
TEST_0710,67.03178947260332
TEST_0711,9.80745854796015
TEST_0712,45.9030308496872
TEST_0713,12.032565396898896
TEST_0714,167.23334882364279
TEST_0715,126.25057263620813
TEST_0716,10.2023216958676
TEST_0717,8.143563798247127
TEST_0718,133.5007309890037
TEST_0719,54.071766435476356
TEST_0720,103.61428569549298
TEST_0721,74.90578054111307
TEST_0722,130.5793616234497
TEST_0723,71.33920775643453
TEST_0724,112.20376723719139
TEST_0725,111.53925931501179
TEST_0726,35.93113778576359
TEST_0727,54.07238916973904
TEST_0728,180.45787892452364
TEST_0729,98.82341750733981
TEST_0730,215.48444314059356
TEST_0731,104.50733320704796
TEST_0732,6.45331515158426
TEST_0733,197.90751876394478
TEST_0734,72.50007077333973
TEST_0735,81.22586743220255
TEST_0736,48.789280009012884
TEST_0737,32.280842232649064
TEST_0738,152.42002946595358
TEST_0739,228.21679022329573
TEST_0740,133.85531523280335
TEST_0741,22.290195709339812
TEST_0742,57.6481864186069
TEST_0743,57.25845468725318
TEST_0744,46.99464107861196
TEST_0745,17.245481722780454
TEST_0746,17.066611566672357
TEST_0747,88.39534622636542
TEST_0748,214.40753867866374
TEST_0749,192.42241379138767
TEST_0750,72.19679837356597
TEST_0751,15.370044693700253
TEST_0752,3.92816316961211
TEST_0753,53.049914974758195
TEST_0754,90.89773638229309
TEST_0755,26.91307745851983
TEST_0756,180.0892301744762
TEST_0757,50.24727560948557
TEST_0758,28.985771473947104
TEST_0759,115.04934953285976
TEST_0760,85.20206907021017
TEST_0761,101.11525434744726
TEST_0762,90.16855682052578
TEST_0763,84.52405585520822
TEST_0764,61.61938332963221
TEST_0765,169.05158016970267
TEST_0766,4.178765510917186
TEST_0767,11.17540078406474
TEST_0768,84.06831781232363
TEST_0769,65.0198370821265
TEST_0770,7.1999587109745935
TEST_0771,45.2874361817593
TEST_0772,164.42702195739446
TEST_0773,4.900624286649608
TEST_0774,156.0046687164059
TEST_0775,32.25102990926168
TEST_0776,230.0569129917822
TEST_0777,111.66067937413351
TEST_0778,173.30720036808557
TEST_0779,108.47729808761267
TEST_0780,204.48656779110738
TEST_0781,163.38397854859093
TEST_0782,20.24976002817192
TEST_0783,29.276305073861007
TEST_0784,127.97810522888506
TEST_0785,20.513485966457566
TEST_0786,90.30457569344782
TEST_0787,152.08531245917803
TEST_0788,93.59514746299467
TEST_0789,10.845526728973358
TEST_0790,140.05414180422636
TEST_0791,154.37688410207195
TEST_0792,28.85721554926571
TEST_0793,28.826630713189918
TEST_0794,152.80538565890373
TEST_0795,75.54491416194033
TEST_0796,44.62942300400032
TEST_0797,113.24891553654719
TEST_0798,4.439421639174378
TEST_0799,241.33967548494041
TEST_0800,77.17750746577211
TEST_0801,40.00349564711659
TEST_0802,26.186053811826486
TEST_0803,155.46864172318578
TEST_0804,3.983533322959862
TEST_0805,8.078965186875395
TEST_0806,78.51151877629152
TEST_0807,108.97376065048836
TEST_0808,78.22483592054839
TEST_0809,150.1212793413523
TEST_0810,73.17644897451049
TEST_0811,133.20388013263675
TEST_0812,139.63247580342778
TEST_0813,54.22577375711899
TEST_0814,66.67283005546507
TEST_0815,43.48063452876905
TEST_0816,9.071553623889415
TEST_0817,90.34378392697911
TEST_0818,56.953547324591284
TEST_0819,64.20453593243934
TEST_0820,6.945457407354081
TEST_0821,135.14154520194256
TEST_0822,102.55955985243334
TEST_0823,41.14995028319422
TEST_0824,62.059743303572844
TEST_0825,141.04711550911185
TEST_0826,73.84150983108174
TEST_0827,92.00158458070536
TEST_0828,41.79383240818435
TEST_0829,14.585814340704603
TEST_0830,103.53236462773816
TEST_0831,166.99753859008587
TEST_0832,8.8589327175948
TEST_0833,32.99317158107829
TEST_0834,69.14416676772402
TEST_0835,217.1445442519152
TEST_0836,123.09171661320369
TEST_0837,198.39844962411848
TEST_0838,199.9629845783801
TEST_0839,9.140183877568914
TEST_0840,234.16381941198048
TEST_0841,18.591882576330026
TEST_0842,155.98618332324406
TEST_0843,148.07185991923456
TEST_0844,116.5455668312446
TEST_0845,60.23701451056115
TEST_0846,33.24886928779496
TEST_0847,3.7674959675584483
TEST_0848,173.1021781308966
TEST_0849,58.829020962210066
TEST_0850,38.22945630445861
TEST_0851,201.63210764408902
TEST_0852,3.185999180390985
TEST_0853,96.73712968792776
TEST_0854,49.1750519278073
TEST_0855,165.82140145302083
TEST_0856,33.09029399121771
TEST_0857,201.528851077
TEST_0858,82.31616146427918
TEST_0859,36.27100122176994
TEST_0860,169.21803017100223
TEST_0861,19.816333316332376
TEST_0862,93.45795991156612
TEST_0863,185.63692281074242
TEST_0864,119.34050344394366
TEST_0865,84.69641224153246
TEST_0866,5.29673929401428
TEST_0867,61.84368235833116
TEST_0868,61.28781129706902
TEST_0869,124.43907339114791
TEST_0870,161.09812324455234
TEST_0871,141.35413463752255
TEST_0872,123.48579231260848
TEST_0873,159.28320612439825
TEST_0874,180.6516893529342
TEST_0875,75.487314305724
TEST_0876,49.250567565539434
TEST_0877,24.36058833306885
TEST_0878,172.08388609315324
TEST_0879,44.92324973091431
TEST_0880,113.74191058132868
TEST_0881,113.1073593696748
TEST_0882,44.10785870341334
TEST_0883,113.00045176819923
TEST_0884,81.0744286916134
TEST_0885,57.467970466839596
TEST_0886,46.74090987705192
TEST_0887,79.36308613558293
TEST_0888,7.088008348586439
TEST_0889,210.3467284505935
TEST_0890,91.34428027493341
TEST_0891,155.61558300372312
TEST_0892,95.59623338973637
TEST_0893,45.306122272460655
TEST_0894,163.49348164022692
TEST_0895,147.11135016370267
TEST_0896,90.8492567442728
TEST_0897,133.47522291987843
TEST_0898,53.67860997581566
TEST_0899,44.170133318199504
TEST_0900,137.70159184015108
TEST_0901,83.31895871725851
TEST_0902,3.2651470990658646
TEST_0903,172.6777478344325
TEST_0904,34.98365900327471
TEST_0905,12.96640429399426
TEST_0906,114.09905622153872
TEST_0907,43.901781575685355
TEST_0908,59.21731333342114
TEST_0909,55.22203019821202
TEST_0910,135.91810191290008
TEST_0911,42.84964967022338
TEST_0912,166.52573993603076
TEST_0913,30.957029001488667
TEST_0914,14.971334002580846
TEST_0915,143.4998434929604
TEST_0916,156.12873727771193
TEST_0917,74.14526250011511
TEST_0918,2.289968288163325
TEST_0919,95.26287859451251
TEST_0920,57.5501272504396
TEST_0921,91.15437761261178
TEST_0922,208.20954560063848
TEST_0923,276.1296669703535
TEST_0924,8.78900518442094
TEST_0925,22.196625419460027
TEST_0926,74.44870658764408
TEST_0927,197.26005415225296
TEST_0928,169.0334352130017
TEST_0929,18.09012613200374
TEST_0930,103.19817770641112
